,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
262,TCS,EQ,1-Jun-18,1741.05,1754.0,1757.5,1716.3,1732.0,1732.45,1742.29,1603856,2794386298.0,74272,924751,57.66,6,2018,2846.1241668674684,-0.004939547973923708,Slight positive
263,TCS,EQ,4-Jun-18,1732.45,1745.0,1749.0,1712.6,1742.0,1744.25,1730.25,1681483,2909393690.0,96686,928452,55.22,6,2018,2841.2130604873405,0.006811163381338581,Slight positive
264,TCS,EQ,5-Jun-18,1744.25,1744.0,1751.9,1711.15,1723.0,1721.6,1728.88,2449568,4235000688.0,133067,1492228,60.92,6,2018,2833.9903274461426,-0.012985523864124993,Slight positive
265,TCS,EQ,6-Jun-18,1721.6,1723.0,1734.9,1715.2,1725.0,1725.75,1725.85,2236512,3859874684.0,73770,1573892,70.37,6,2018,2827.5010133016517,0.002410548327137496,Slight positive
266,TCS,EQ,7-Jun-18,1725.75,1725.0,1749.0,1723.8,1734.05,1735.55,1738.0,2414762,4196845765.0,105531,1639426,67.89,6,2018,2820.640856329977,0.0056786904244530145,Slight positive
267,TCS,EQ,8-Jun-18,1735.55,1735.0,1757.3,1735.0,1742.95,1747.1,1748.59,2582138,4515097489.0,90908,1640936,63.55,6,2018,2813.477001383664,0.006654950880124355,Slight positive
268,TCS,EQ,11-Jun-18,1747.1,1747.1,1763.0,1743.0,1750.9,1749.7,1752.55,2179378,3819463189.0,104681,1659838,76.16,6,2018,2807.519107995443,0.0014881804132562682,Slight positive
269,TCS,EQ,12-Jun-18,1749.7,1757.0,1785.0,1753.0,1781.05,1781.0,1773.52,4608875,8173948345.0,108707,3580858,77.69,6,2018,2795.5031637759635,0.01788878093387436,Slight positive
270,TCS,EQ,13-Jun-18,1781.0,1816.0,1831.65,1798.0,1824.0,1824.1,1818.17,5370983,9765380712.0,236378,2862488,53.3,6,2018,2782.4304722998636,0.024199887703537204,Slight positive
271,TCS,EQ,14-Jun-18,1824.1,1830.0,1832.3,1784.0,1784.95,1787.55,1795.49,3819998,6858771088.0,185231,2405344,62.97,6,2018,2772.9983650761683,-0.020037278657968338,Slight positive
272,TCS,EQ,15-Jun-18,1787.55,1800.0,1847.1,1788.6,1840.0,1840.05,1823.42,9183574,16745544383.0,232555,4247203,46.25,6,2018,2752.208263378982,0.02936980783754306,Slight positive
273,TCS,EQ,18-Jun-18,1840.05,1867.95,1867.95,1822.15,1824.0,1829.0,1840.85,4674987,8605956300.0,212032,2287621,48.93,6,2018,2741.85282597391,-0.00600527159588049,Slight positive
274,TCS,EQ,19-Jun-18,1829.0,1822.15,1839.0,1821.0,1822.9,1824.5,1829.83,3245034,5937862115.0,139033,1712806,52.78,6,2018,2734.7656087609794,-0.002460360852925114,Slight positive
275,TCS,EQ,20-Jun-18,1824.5,1832.0,1836.3,1818.6,1820.0,1822.45,1828.68,3107695,5682968754.0,151059,2297300,73.92,6,2018,2728.0651864737815,-0.0011235955056179137,Slight positive
276,TCS,EQ,21-Jun-18,1822.45,1832.0,1832.0,1817.6,1820.0,1819.35,1822.83,2910659,5305644226.0,130989,2119842,72.83,6,2018,2721.857059139287,-0.0017010068863344552,Slight positive
277,TCS,EQ,22-Jun-18,1819.35,1827.0,1827.0,1799.55,1809.0,1809.8,1810.38,2949458,5339626533.0,225703,2149173,72.87,6,2018,2715.586452775474,-0.005249127435622558,Slight positive
278,TCS,EQ,25-Jun-18,1809.8,1811.9,1822.35,1806.0,1817.75,1819.25,1817.52,2083217,3786278981.0,115086,1348047,64.71,6,2018,2711.2548657129078,0.005221571444358419,Slight positive
279,TCS,EQ,26-Jun-18,1819.25,1823.0,1861.0,1821.0,1852.05,1852.0,1842.52,4679712,8622455575.0,160270,3197021,68.32,6,2018,2702.0271669101217,0.018001923869726433,Slight positive
280,TCS,EQ,27-Jun-18,1852.0,1860.0,1885.15,1851.25,1857.5,1858.0,1870.51,4081208,7633922938.0,163411,1967182,48.2,6,2018,2694.1955959182487,0.003239740820734305,Slight positive
281,TCS,EQ,28-Jun-18,1858.0,1865.0,1871.0,1826.3,1844.1,1842.7,1846.23,4888125,9024622355.0,176902,3110366,63.63,6,2018,2684.8366144467936,-0.008234660925726556,Slight positive
282,TCS,EQ,29-Jun-18,1842.7,1844.9,1867.4,1842.3,1844.95,1847.75,1851.25,3506276,6490978438.0,213525,2265670,64.62,6,2018,2678.2885974604637,0.0027405437672980426,Slight positive
283,TCS,EQ,2-Jul-18,1847.75,1852.0,1857.8,1841.1,1854.05,1851.35,1852.0,2650290,4908342580.0,137325,1969574,74.32,7,2018,2673.4278879666153,0.0019483155188741996,Slight positive
284,TCS,EQ,3-Jul-18,1851.35,1859.95,1879.9,1857.05,1874.25,1874.05,1872.16,3242233,6069985148.0,191297,2047537,63.15,7,2018,2667.720760045711,0.0122613228184838,Slight positive
285,TCS,EQ,4-Jul-18,1874.05,1879.9,1879.9,1857.15,1867.0,1866.15,1863.61,2700614,5032886447.0,116958,1997832,73.98,7,2018,2662.9821538320716,-0.0042154691710465375,Slight positive
286,TCS,EQ,5-Jul-18,1866.15,1873.0,1887.5,1862.1,1883.8,1880.3,1874.33,2472571,4634408416.0,94620,1580212,63.91,7,2018,2658.7687200177425,0.00758245585831796,Slight positive
287,TCS,EQ,6-Jul-18,1880.3,1882.85,1921.0,1881.65,1917.75,1912.95,1907.65,3713781,7084608224.0,143673,2110559,56.83,7,2018,2652.7866142934085,0.017364250385576874,Slight positive
288,TCS,EQ,9-Jul-18,1912.95,1924.0,1924.4,1876.5,1884.2,1883.0,1888.15,6151747,11615411507.0,193730,4089052,66.47,7,2018,2642.6931284420543,-0.015656446849107386,Slight positive
289,TCS,EQ,10-Jul-18,1883.0,1898.0,1898.9,1870.75,1876.05,1875.1,1881.79,5303302,9979704601.0,187687,3366084,63.47,7,2018,2634.1135051438855,-0.004195432819968148,Slight positive
290,TCS,EQ,11-Jul-18,1875.1,1900.0,1998.0,1894.15,1970.0,1979.9,1951.99,22903802,44708105351.0,482657,9308170,40.64,7,2018,2603.987347706646,0.05589035251453267,Slight positive
291,TCS,EQ,12-Jul-18,1979.9,1984.0,1990.9,1960.5,1973.0,1971.35,1972.52,6921701,13653172984.0,204057,3235315,46.74,7,2018,2595.3041011236032,-0.004318399919187921,Slight positive
292,TCS,EQ,13-Jul-18,1971.35,1975.0,1997.9,1974.0,1977.6,1981.1,1986.23,4148185,8239240068.0,146909,1571340,37.88,7,2018,2590.293064928619,0.004945849291094984,Slight positive
293,TCS,EQ,16-Jul-18,1981.1,1990.0,1996.0,1977.45,1988.85,1989.2,1988.74,2582159,5135235031.0,112338,1428885,55.34,7,2018,2587.255808884033,0.004088637625561553,Slight positive
294,TCS,EQ,17-Jul-18,1989.2,1989.0,2009.0,1981.0,2000.0,2002.15,1994.6,3315492,6613072315.0,105130,2074936,62.58,7,2018,2583.4841662256467,0.006510154836115056,Slight positive
295,TCS,EQ,18-Jul-18,2002.15,2005.0,2011.7,1993.05,2000.0,2000.25,2000.88,2013869,4029511536.0,93022,1182682,58.73,7,2018,2581.2094606605574,-0.0009489798466648658,Slight positive
296,TCS,EQ,19-Jul-18,2000.25,2002.1,2010.45,1970.0,1986.0,1981.4,1984.27,1746318,3465172736.0,81270,806524,46.18,7,2018,2579.1877390669065,-0.00942382202224712,Slight positive
297,TCS,EQ,20-Jul-18,1981.4,1984.9,2000.0,1984.0,1998.1,1996.6,1993.61,1934995,3857631216.0,97910,1145691,59.21,7,2018,2577.020000401585,0.007671343494498828,Slight positive
298,TCS,EQ,23-Jul-18,1996.6,2001.0,2009.95,1986.0,2001.1,2005.65,2005.83,2086201,4184572277.0,88812,1490091,71.43,7,2018,2574.737028468109,0.004532705599519238,Slight positive
299,TCS,EQ,24-Jul-18,2005.65,2015.0,2015.0,1984.15,1996.45,1999.0,1998.52,2038423,4073820958.0,96571,1388444,68.11,7,2018,2572.498032907297,-0.0033156333358262957,Slight positive
300,TCS,EQ,25-Jul-18,1999.0,2001.9,2002.0,1968.4,1977.5,1981.5,1979.25,1535492,3039127153.0,92993,878512,57.21,7,2018,2570.7718056098247,-0.008754377188594287,Slight positive
301,TCS,EQ,26-Jul-18,1981.5,1974.95,1985.0,1955.1,1956.0,1964.7,1968.67,3503036,6896326863.0,110618,2533158,72.31,7,2018,2566.759918513158,-0.008478425435276327,Slight positive
302,TCS,EQ,27-Jul-18,1964.7,1960.85,1964.65,1940.3,1943.75,1943.75,1948.53,2033977,3963271947.0,103516,1389322,68.31,7,2018,2564.3745525869335,-0.010663205578459789,Slight positive
303,TCS,EQ,30-Jul-18,1943.75,1943.0,1954.7,1931.55,1944.3,1944.6,1942.3,1579251,3067386014.0,74802,862487,54.61,7,2018,2562.5375500332507,0.0004372990353698203,Slight positive
304,TCS,EQ,31-Jul-18,1944.6,1942.0,1947.0,1928.0,1947.0,1940.2,1934.85,2204803,4265970111.0,125163,1494920,67.8,7,2018,2559.9729051633417,-0.0022626761287667385,Slight positive
305,TCS,EQ,1-Aug-18,1940.2,1949.95,1981.55,1949.8,1973.0,1976.5,1972.85,2425180,4784507539.0,94019,1409120,58.1,8,2018,2557.340019808336,0.018709411400886555,Slight positive
306,TCS,EQ,2-Aug-18,1976.5,1980.0,1985.0,1945.0,1947.5,1948.4,1960.41,1509287,2958815209.0,85680,842778,55.84,8,2018,2555.6347397314034,-0.014217050341512771,Slight positive
307,TCS,EQ,3-Aug-18,1948.4,1956.5,1982.05,1956.5,1978.0,1979.45,1973.58,1505131,2970498995.0,91920,938806,62.37,8,2018,2554.030112122961,0.015936152740710252,Slight positive
308,TCS,EQ,6-Aug-18,1979.45,1997.0,1998.95,1972.25,1975.05,1975.55,1981.25,1532249,3035769015.0,62917,920478,60.07,8,2018,2552.3947028227085,-0.001970244259769216,Slight positive
309,TCS,EQ,7-Aug-18,1975.55,1978.2,1979.15,1960.5,1969.0,1967.35,1967.34,1353560,2662908262.0,95485,914572,67.57,8,2018,2550.9372584191933,-0.004150742831110388,Slight positive
310,TCS,EQ,8-Aug-18,1967.35,1972.0,1978.3,1962.0,1975.0,1974.0,1969.57,1315062,2590100268.0,78555,902368,68.62,8,2018,2549.544260749724,0.0033801814623732884,Slight positive
311,TCS,EQ,9-Aug-18,1974.0,1980.0,1980.8,1966.0,1978.0,1974.35,1974.51,2060297,4068073027.0,88956,1627842,79.01,8,2018,2547.3766553243904,0.00017730496453904898,Slight positive
312,TCS,EQ,10-Aug-18,1974.35,1980.95,1996.5,1972.05,1992.0,1993.1,1985.67,2784105,5528317088.0,105306,2064227,74.14,8,2018,2544.5683645757804,0.009496796414009578,Slight positive
313,TCS,EQ,13-Aug-18,1993.1,1997.8,2004.25,1990.0,1999.5,2000.15,1998.04,3559575,7112184425.0,176860,2630963,73.91,8,2018,2541.0644252063853,0.0035372033515630452,Slight positive
314,TCS,EQ,14-Aug-18,2000.15,1992.0,2024.6,1982.4,2000.0,2003.55,2010.34,3311765,6657770585.0,120349,1934826,58.42,8,2018,2537.86492248663,0.0016998725095616063,Slight positive
315,TCS,EQ,16-Aug-18,2003.55,2000.3,2020.05,1995.0,2009.1,2008.5,2008.49,2152065,4322407892.0,153660,1390016,64.59,8,2018,2535.825220236825,0.0024706146589803524,Slight positive
316,TCS,EQ,17-Aug-18,2008.5,2013.85,2021.9,2004.0,2010.0,2012.75,2012.85,1213731,2443058585.0,114738,719022,59.24,8,2018,2534.6909929731974,0.002116006970375839,Slight positive
317,TCS,EQ,20-Aug-18,2012.75,2024.0,2024.0,2003.7,2014.15,2009.95,2011.43,1587032,3192197147.0,125610,1020783,64.32,8,2018,2533.207400728249,-0.0013911315364550925,Slight positive
318,TCS,EQ,21-Aug-18,2009.95,2010.15,2024.0,2004.0,2014.0,2017.65,2015.38,1376866,2774903728.0,67624,826204,60.01,8,2018,2531.945896782863,0.0038309410681858225,Slight positive
319,TCS,EQ,23-Aug-18,2017.65,2022.8,2038.0,2020.3,2033.9,2035.1,2030.81,3046791,6187460521.0,147069,2229341,73.17,8,2018,2529.270186322034,0.008648675439248521,Slight positive
320,TCS,EQ,24-Aug-18,2035.1,2035.1,2046.0,2031.0,2041.6,2043.0,2041.86,1570533,3206801588.0,89779,1071112,68.2,8,2018,2527.924029932694,0.0038818731266276885,Slight positive
321,TCS,EQ,27-Aug-18,2043.0,2043.0,2059.0,2035.0,2050.05,2050.9,2051.79,1532702,3144788539.0,95164,1066284,69.57,8,2018,2526.6387519727205,0.0038668624571709387,Slight positive
322,TCS,EQ,28-Aug-18,2050.9,2055.0,2072.0,2052.0,2069.95,2069.2,2065.5,1987983,4106175144.0,108533,1297603,65.27,8,2018,2525.045701231365,0.008922911892339735,Slight positive
323,TCS,EQ,29-Aug-18,2069.2,2072.5,2076.6,2045.6,2073.25,2072.0,2065.1,1525867,3151066991.0,88327,896703,58.77,8,2018,2523.8379336749995,0.0013531799729364913,Slight positive
324,TCS,EQ,30-Aug-18,2072.0,2068.0,2085.0,2065.5,2081.25,2082.4,2078.06,2408020,5003999131.0,125517,1793156,74.47,8,2018,2521.988532586398,0.0050193050193050315,Slight positive
325,TCS,EQ,31-Aug-18,2082.4,2082.3,2092.0,2074.0,2078.0,2078.4,2082.1,2504554,5214722721.0,137612,1422197,56.78,8,2018,2520.064006612894,-0.0019208605455244276,Slight positive
326,TCS,EQ,3-Sep-18,2078.4,2084.8,2090.0,2048.4,2050.3,2052.9,2072.5,1439711,2983803309.0,66713,816070,56.68,9,2018,2518.901819643358,-0.012269053117782924,Slight positive
327,TCS,EQ,4-Sep-18,2052.9,2059.8,2104.75,2056.95,2100.0,2098.9,2093.77,4420803,9256152899.0,272369,2931637,66.31,9,2018,2515.717778278608,0.022407326221442814,Slight positive
328,TCS,EQ,5-Sep-18,2098.9,2100.0,2107.25,2075.05,2077.0,2079.25,2086.52,1681106,3507659104.0,125377,1034014,61.51,9,2018,2514.4631257966926,-0.009362046786411948,Slight positive
329,TCS,EQ,6-Sep-18,2079.25,2075.0,2081.5,2060.3,2074.5,2075.3,2070.41,2238097,4633767812.0,123504,1585975,70.86,9,2018,2512.788868976414,-0.001899723457977509,Slight positive
330,TCS,EQ,7-Sep-18,2075.3,2079.3,2084.0,2065.4,2078.75,2079.85,2076.27,1312182,2724446612.0,91094,898428,68.47,9,2018,2511.823333317299,0.0021924541030211575,Slight positive
331,TCS,EQ,10-Sep-18,2079.85,2084.4,2093.4,2074.25,2084.0,2080.75,2083.98,1530539,3189620195.0,96119,1177046,76.9,9,2018,2510.7048874887123,0.0004327235137149277,Slight positive
332,TCS,EQ,11-Sep-18,2080.75,2089.0,2089.0,2042.2,2045.15,2046.25,2055.93,3679745,7565314868.0,153230,2033267,55.26,9,2018,2507.8256333876834,-0.016580559894268876,Slight positive
333,TCS,EQ,12-Sep-18,2046.25,2052.35,2068.9,2040.0,2045.0,2043.95,2048.93,2307661,4728228780.0,135528,1632725,70.75,9,2018,2506.0292162964915,-0.0011240073304825682,Slight positive
334,TCS,EQ,14-Sep-18,2043.95,2044.0,2071.55,2018.15,2066.95,2065.4,2042.02,3642038,7437129776.0,160266,2334308,64.09,9,2018,2503.3524831715386,0.010494385870495782,Slight positive
335,TCS,EQ,17-Sep-18,2065.4,2070.0,2077.8,2054.55,2072.0,2074.15,2067.17,1033857,2137157571.0,66371,547913,53.0,9,2018,2502.613623878827,0.004236467512346298,Slight positive
336,TCS,EQ,18-Sep-18,2074.15,2073.0,2078.8,2057.6,2074.0,2070.75,2069.75,1456507,3014609448.0,77936,978158,67.16,9,2018,2501.568792380899,-0.0016392257069161031,Slight positive
337,TCS,EQ,19-Sep-18,2070.75,2071.9,2089.0,2066.85,2076.0,2077.9,2081.53,1301268,2708622536.0,122321,893572,68.67,9,2018,2500.655010443515,0.003452855245684061,Slight positive
338,TCS,EQ,21-Sep-18,2077.9,2077.0,2121.0,2050.15,2111.9,2103.15,2083.75,4508530,9394632968.0,163985,3097568,68.7,9,2018,2497.706561725903,0.01215169161172347,Slight positive
339,TCS,EQ,24-Sep-18,2103.15,2115.0,2210.5,2098.15,2208.0,2198.45,2168.27,3032226,6574669913.0,134605,1315871,43.4,9,2018,2496.2211045820527,0.04531298290659236,Slight positive
340,TCS,EQ,25-Sep-18,2198.45,2204.9,2211.9,2153.8,2183.1,2183.2,2186.15,2868778,6271565161.0,141519,1361286,47.45,9,2018,2494.757948507182,-0.0069367054060816,Slight positive
341,TCS,EQ,26-Sep-18,2183.2,2187.0,2199.0,2135.1,2147.15,2142.15,2161.8,1970951,4260808099.0,95921,1029552,52.24,9,2018,2493.6292042459436,-0.018802674972517308,Slight positive
342,TCS,EQ,27-Sep-18,2142.15,2141.9,2209.7,2135.8,2185.0,2188.85,2175.57,3311802,7205048027.0,110444,2154576,65.06,9,2018,2491.9986037640456,0.021800527507410683,Slight positive
343,TCS,EQ,28-Sep-18,2188.85,2178.0,2190.0,2158.85,2186.0,2183.7,2177.54,2904371,6324389223.0,150520,1991218,68.56,9,2018,2490.558848701059,-0.002352833679786226,Slight positive
344,TCS,EQ,1-Oct-18,2183.7,2190.9,2275.95,2190.35,2250.3,2255.55,2242.36,3772208,8458652685.0,201352,1984270,52.6,10,2018,2489.1420159368536,0.032902871273526646,Slight positive
345,TCS,EQ,3-Oct-18,2255.55,2250.3,2255.0,2155.6,2156.65,2162.85,2195.08,3902322,8565892401.0,205361,2169318,55.59,10,2018,2487.119611088781,-0.0410986233956242,Slight positive
346,TCS,EQ,4-Oct-18,2162.85,2156.6,2156.65,2056.35,2063.0,2064.8,2084.35,4762419,9926539005.0,190870,2569525,53.95,10,2018,2483.949060787284,-0.045333703215664434,Slight positive
347,TCS,EQ,5-Oct-18,2064.8,2050.0,2120.0,2020.9,2100.0,2102.65,2079.05,3417624,7105425700.0,141442,1731277,50.66,10,2018,2481.9058069813364,0.018331073227431105,Slight positive
348,TCS,EQ,8-Oct-18,2102.65,2102.65,2122.2,2048.15,2077.4,2077.55,2074.99,2010154,4171051462.0,133651,757445,37.68,10,2018,2480.635353847208,-0.011937317194968156,Slight positive
349,TCS,EQ,9-Oct-18,2077.55,2080.35,2107.65,2053.2,2093.2,2091.8,2086.07,1867130,3894967408.0,95316,945345,50.63,10,2018,2479.5038908631204,0.00685904069697485,Slight positive
350,TCS,EQ,10-Oct-18,2091.8,2100.0,2105.95,2029.0,2044.0,2043.6,2063.1,2749573,5672634239.0,185433,1502793,54.66,10,2018,2477.6439505374515,-0.023042355865761643,Slight positive
351,TCS,EQ,11-Oct-18,2043.6,1985.0,2013.0,1941.0,1995.0,1979.95,1984.8,4700256,9329052362.0,217064,2021364,43.01,10,2018,2474.0400678392766,-0.031146016833039636,Slight positive
352,TCS,EQ,12-Oct-18,1979.95,1978.0,1978.0,1903.0,1920.0,1918.3,1927.35,9373289,18065633067.0,337356,2762121,29.47,10,2018,2466.129203092939,-0.031137149928028518,Slight positive
353,TCS,EQ,15-Oct-18,1918.3,1940.0,1955.55,1920.0,1954.6,1949.5,1939.74,2638151,5117323443.0,102337,763748,28.95,10,2018,2464.067612899034,0.016264400771516474,Slight positive
354,TCS,EQ,16-Oct-18,1949.5,1958.0,1971.9,1935.0,1964.05,1962.3,1952.66,2815425,5497567674.0,116402,1452366,51.59,10,2018,2461.9398424939764,0.006565786098999826,Slight positive
355,TCS,EQ,17-Oct-18,1962.3,1970.0,1989.0,1920.0,1930.0,1929.4,1945.4,2779207,5406659606.0,149723,1740869,62.64,10,2018,2459.7199240768314,-0.016766039851194958,Slight positive
356,TCS,EQ,19-Oct-18,1929.4,1929.0,1929.0,1870.05,1920.0,1913.2,1896.96,3428776,6504263186.0,152721,2021191,58.95,10,2018,2456.9236396564984,-0.00839639266093084,Slight positive
357,TCS,EQ,22-Oct-18,1913.2,1914.0,1916.0,1886.95,1900.25,1903.0,1903.03,1778496,3384527484.0,104583,1098447,61.76,10,2018,2455.4574573882987,-0.005331381977838223,Slight positive
358,TCS,EQ,23-Oct-18,1903.0,1888.0,1898.0,1837.0,1847.75,1843.65,1865.59,2752811,5135609621.0,150962,1768972,64.26,10,2018,2452.961134951646,-0.03118759852863895,Slight positive
359,TCS,EQ,24-Oct-18,1843.65,1852.05,1874.0,1811.1,1865.5,1848.5,1841.95,2735913,5039409503.0,143163,1233577,45.09,10,2018,2450.5198268279973,0.0026306511539608834,Slight positive
360,TCS,EQ,25-Oct-18,1848.5,1844.0,1876.9,1825.05,1845.0,1853.0,1859.3,2507233,4661706321.0,160372,1384218,55.21,10,2018,2448.3164210270543,0.002434406275358292,Slight positive
361,TCS,EQ,26-Oct-18,1853.0,1853.9,1853.9,1791.1,1796.0,1799.1,1813.56,2285970,4145736813.0,166483,1227023,53.68,10,2018,2446.1409676596068,-0.02908796546141401,Slight positive
362,TCS,EQ,29-Oct-18,1799.1,1808.7,1877.95,1784.35,1866.0,1871.0,1832.62,2609483,4782188593.0,119651,1435920,55.03,10,2018,2443.949371781403,0.039964426657773444,Slight positive
363,TCS,EQ,30-Oct-18,1871.0,1867.0,1909.4,1845.0,1894.0,1894.8,1890.59,2404883,4546640693.0,125360,1105832,45.98,10,2018,2442.02763601276,0.012720470336718304,Slight positive
364,TCS,EQ,31-Oct-18,1894.8,1900.0,1943.9,1875.45,1934.6,1938.15,1915.93,2769190,5305567327.0,155493,1465913,52.94,10,2018,2440.005359437912,0.02287840405319841,Slight positive
365,TCS,EQ,1-Nov-18,1938.15,1943.65,1944.35,1901.3,1928.0,1935.75,1918.75,2769759,5314468624.0,136593,1759583,63.53,11,2018,2437.9892442536384,-0.0012382942496711458,Slight positive
366,TCS,EQ,2-Nov-18,1935.75,1934.2,1954.6,1905.0,1913.45,1913.45,1926.04,1818635,3502756050.0,89292,770182,42.35,11,2018,2436.615810441482,-0.011520082655301578,Slight positive
367,TCS,EQ,5-Nov-18,1913.45,1910.0,1927.35,1884.75,1894.0,1890.85,1901.41,1713366,3257810199.0,97267,932470,54.42,11,2018,2435.2728269483982,-0.011811126499255309,Slight positive
368,TCS,EQ,6-Nov-18,1890.85,1894.0,1937.5,1891.0,1930.0,1932.7,1926.88,1398710,2695142003.0,81458,581307,41.56,11,2018,2434.265270604782,0.02213290319168637,Slight positive
369,TCS,EQ,7-Nov-18,1932.7,1940.0,1949.0,1937.0,1941.0,1942.15,1942.26,144530,280714185.3,9190,41471,28.69,11,2018,2434.1633463500434,0.004889532777978989,Slight positive
370,TCS,EQ,9-Nov-18,1942.15,1961.0,1961.95,1905.0,1908.0,1909.2,1918.61,2570479,4931753732.0,201582,1692526,65.84,11,2018,2432.236713615485,-0.016965733851659226,Slight positive
371,TCS,EQ,12-Nov-18,1909.2,1908.5,1946.1,1908.5,1917.8,1914.85,1928.01,2552008,4920284834.0,94374,1323167,51.85,11,2018,2430.3583760209276,0.0029593547035406953,Slight positive
372,TCS,EQ,13-Nov-18,1914.85,1915.0,1939.0,1903.0,1936.2,1934.95,1927.95,1418432,2734662511.0,60182,724102,51.05,11,2018,2429.3607385265445,0.01049690576285367,Slight positive
373,TCS,EQ,14-Nov-18,1934.95,1925.0,1929.9,1870.0,1880.0,1880.65,1883.81,2422318,4563195897.0,112536,1410903,58.25,11,2018,2427.4801900312777,-0.028062740639292927,Slight positive
374,TCS,EQ,15-Nov-18,1880.65,1864.0,1899.0,1857.6,1877.0,1872.85,1881.5,1829123,3441500866.0,132944,746855,40.83,11,2018,2426.0485498958215,-0.004147502193390662,Slight positive
375,TCS,EQ,16-Nov-18,1872.85,1889.0,1899.8,1870.25,1889.0,1886.6,1883.01,1829729,3445403284.0,86826,1011076,55.26,11,2018,2424.6592234562677,0.007341751875483915,Slight positive
376,TCS,EQ,19-Nov-18,1886.6,1899.0,1907.35,1864.3,1902.0,1902.45,1883.58,1740628,3278604708.0,81373,964132,55.39,11,2018,2423.38291612292,0.008401356938407822,Slight positive
377,TCS,EQ,20-Nov-18,1902.45,1902.0,1902.0,1874.2,1880.0,1878.25,1883.47,1190182,2241673953.0,60265,569446,47.85,11,2018,2422.473431469599,-0.012720439433362318,Slight positive
378,TCS,EQ,21-Nov-18,1878.25,1871.0,1871.05,1798.55,1813.0,1812.0,1813.73,3840461,6965554445.0,182675,1879471,48.94,11,2018,2419.2045590273483,-0.03527219486223876,Slight positive
379,TCS,EQ,22-Nov-18,1812.0,1820.0,1847.6,1809.95,1816.2,1812.55,1830.63,3194219,5847440797.0,139414,1785075,55.88,11,2018,2416.5147334692647,0.00030353200883004305,Slight positive
380,TCS,EQ,26-Nov-18,1812.55,1819.0,1860.0,1784.5,1846.0,1846.1,1813.41,4333177,7857828743.0,203328,2541269,58.65,11,2018,2413.104290933167,0.01850983421147001,Slight positive
381,TCS,EQ,27-Nov-18,1846.1,1854.0,1897.9,1835.35,1895.0,1890.25,1864.24,3344839,6235572685.0,143244,1708874,51.09,11,2018,2410.702309033152,0.023915280862358612,Slight positive
382,TCS,EQ,28-Nov-18,1890.25,1889.0,1989.0,1882.5,1985.05,1983.9,1951.77,5313249,10370244429.0,227744,2551399,48.02,11,2018,2407.6102839400783,0.04954371114931888,Slight positive
383,TCS,EQ,29-Nov-18,1983.9,1997.0,1997.0,1942.55,1970.0,1960.55,1964.64,4035441,7928194386.0,160612,1363605,33.79,11,2018,2405.1638691805897,-0.011769746458994979,Slight positive
384,TCS,EQ,30-Nov-18,1960.55,1966.0,1991.0,1959.85,1974.8,1968.25,1972.18,5268901,10391195273.0,205076,3365155,63.87,11,2018,2402.064331429951,0.003927469332585254,Slight positive
385,TCS,EQ,3-Dec-18,1968.25,1984.0,1990.0,1968.3,1984.0,1982.4,1978.67,1610576,3186800046.0,125194,839773,52.14,12,2018,2401.1562525216955,0.0071891273974342695,Slight positive
386,TCS,EQ,4-Dec-18,1982.4,1983.0,2019.4,1971.0,2009.85,2010.85,2004.77,3270615,6556823315.0,143841,1493209,45.66,12,2018,2399.448711730228,0.01435129136400315,Slight positive
387,TCS,EQ,5-Dec-18,2010.85,2006.0,2018.0,1985.0,2003.9,2006.75,2004.02,2501539,5013123489.0,107625,1257790,50.28,12,2018,2398.139071138832,-0.002038938757241926,Slight positive
388,TCS,EQ,6-Dec-18,2006.75,1998.0,2017.0,1979.6,1990.0,1992.7,1997.82,2321216,4637371316.0,123556,1077051,46.4,12,2018,2396.8882804345862,-0.007001370374984384,Slight positive
389,TCS,EQ,7-Dec-18,1992.7,1985.05,2003.9,1973.0,1999.85,1995.2,1991.36,1680420,3346325827.0,99269,787957,46.89,12,2018,2395.9931596657934,0.0012545792141316348,Slight positive
390,TCS,EQ,10-Dec-18,1995.2,1975.0,2011.0,1960.0,1961.0,1975.8,1988.81,2010786,3999073164.0,131125,881798,43.85,12,2018,2394.875697160432,-0.009723336006415395,Slight positive
391,TCS,EQ,11-Dec-18,1975.8,1970.0,2010.0,1961.0,1997.05,2000.0,1993.07,2942014,5863626490.0,155565,1411423,47.97,12,2018,2393.345185288873,0.012248203259439316,Slight positive
392,TCS,EQ,12-Dec-18,2000.0,2001.1,2022.0,1984.95,2016.5,2016.8,2011.87,2219993,4466342396.0,137802,941049,42.39,12,2018,2392.247110468031,0.008399999999999963,Slight positive
393,TCS,EQ,13-Dec-18,2016.8,2024.0,2029.7,1974.5,1981.95,1982.6,1995.57,3748429,7480237533.0,230059,2212914,59.04,12,2018,2390.2399170554827,-0.01695755652518849,Slight positive
394,TCS,EQ,14-Dec-18,1982.6,1983.0,1998.95,1975.25,1989.0,1989.75,1984.61,2473761,4909442438.0,131978,1452064,58.7,12,2018,2388.9490625671415,0.003606375466559175,Slight positive
